0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	-2.1684E-19	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	-4.33681E-19	4.33681E-19	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	-8.67362E-19	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	-1.73472E-18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	-3.46945E-18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	-1.38778E-17	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
